file,class,methode,beginline,endline,begincolumn,endcolumn,rule,ruleset,package,text
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00744.java,BenchmarkTest00744,doPost,85,87,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00745.java,BenchmarkTest00745,doPost,50,50,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00745.java,BenchmarkTest00745,doPost,75,77,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00746.java,BenchmarkTest00746,doPost,50,50,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00746.java,BenchmarkTest00746,doPost,94,96,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00747.java,BenchmarkTest00747,doPost,50,50,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00747.java,BenchmarkTest00747,doPost,75,77,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00748.java,BenchmarkTest00748,doPost,61,61,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f43085'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00748.java,BenchmarkTest00748,doPost,64,64,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00748.java,BenchmarkTest00748,doPost,89,91,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00749.java,BenchmarkTest00749,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00749.java,BenchmarkTest00749,doPost,73,75,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00750.java,BenchmarkTest00750,doPost,50,50,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00750.java,BenchmarkTest00750,doPost,75,77,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00751.java,BenchmarkTest00751,doPost,50,50,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00751.java,BenchmarkTest00751,doPost,77,79,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00752.java,BenchmarkTest00752,doPost,50,50,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00752.java,BenchmarkTest00752,doPost,89,91,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00753.java,BenchmarkTest00753,doPost,51,51,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00753.java,BenchmarkTest00753,doPost,71,73,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00773.java,BenchmarkTest00773,doPost,67,67,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00774.java,BenchmarkTest00774,doPost,76,76,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00783.java,BenchmarkTest00783,doPost,94,96,19,17,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00784.java,BenchmarkTest00784,doPost,105,107,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00785.java,BenchmarkTest00785,doPost,88,90,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00786.java,BenchmarkTest00786,doPost,89,91,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00787.java,BenchmarkTest00787,doPost,87,89,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00788.java,BenchmarkTest00788,doPost,84,86,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00817.java,BenchmarkTest00817,doPost,74,74,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00817.java,BenchmarkTest00817,doPost,93,95,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00818.java,BenchmarkTest00818,doPost,61,61,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00818.java,BenchmarkTest00818,doPost,83,85,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00819.java,BenchmarkTest00819,doPost,61,61,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00819.java,BenchmarkTest00819,doPost,86,88,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00820.java,BenchmarkTest00820,doPost,61,61,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00821.java,BenchmarkTest00821,doPost,61,61,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00828.java,BenchmarkTest00828,doPost,61,61,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00828.java,BenchmarkTest00828,doPost,89,91,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00829.java,BenchmarkTest00829,doPost,61,61,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00829.java,BenchmarkTest00829,doPost,105,107,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00830.java,BenchmarkTest00830,doPost,61,61,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00830.java,BenchmarkTest00830,doPost,87,89,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00831.java,BenchmarkTest00831,doPost,72,72,24,29,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'f97193'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00831.java,BenchmarkTest00831,doPost,75,75,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00831.java,BenchmarkTest00831,doPost,95,97,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00832.java,BenchmarkTest00832,doPost,61,61,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00832.java,BenchmarkTest00832,doPost,81,83,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00851.java,BenchmarkTest00851,doPost,74,74,29,33,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'count'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00866.java,BenchmarkTest00866,doPost,70,72,35,33,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00867.java,BenchmarkTest00867,doPost,86,88,19,17,EmptyCatchBlock,Empty Code,org.owasp.benchmark.testcode,Avoid empty catch blocks
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00898.java,BenchmarkTest00898,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00898.java,BenchmarkTest00898,doPost,71,73,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00899.java,BenchmarkTest00899,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00899.java,BenchmarkTest00899,doPost,85,87,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00900.java,BenchmarkTest00900,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00900.java,BenchmarkTest00900,doPost,85,87,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00901.java,BenchmarkTest00901,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00901.java,BenchmarkTest00901,doPost,85,87,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00902.java,BenchmarkTest00902,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00902.java,BenchmarkTest00902,doPost,71,73,41,41,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00903.java,BenchmarkTest00903,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00904.java,BenchmarkTest00904,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00911.java,BenchmarkTest00911,doPost,48,48,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00911.java,BenchmarkTest00911,doPost,73,75,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00912.java,BenchmarkTest00912,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00912.java,BenchmarkTest00912,doPost,78,80,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00913.java,BenchmarkTest00913,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00913.java,BenchmarkTest00913,doPost,91,93,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00914.java,BenchmarkTest00914,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00914.java,BenchmarkTest00914,doPost,72,74,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00915.java,BenchmarkTest00915,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00915.java,BenchmarkTest00915,doPost,69,71,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00916.java,BenchmarkTest00916,doPost,47,47,24,26,UnusedLocalVariable,Unused Code,org.owasp.benchmark.testcode,Avoid unused local variables such as 'bar'.
/Users/dwichers/git/benchmark/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00916.java,BenchmarkTest00916,doPost,71,73,49,49,CollapsibleIfStatements,Basic,org.owasp.benchmark.testcode,These nested if statements could be combined
